fid,primaryindex,TOP2,TOP3,TOP4,NXTOP2,NXTOP3,NXTOP4,N2XTOP2,N2XTOP3,N2XTOP4,LONGITUDE,LATITUDE,OBS,YIELD,N,N2,TOPO,BV,BV2,NXBV,BVXT2,BVXT3,BVXT4,BV2XT2,BV2XT3,BV2XT4,SAT,SAT2,NXSAT,SATXT2,SATXT3,SATXT4,SAT2XT2,SAT2XT3,SAT2XT4
"1030","1030","1","0","0","53","0","0","2809","0","0",-63.84368949,-33.05139726,"1030",62.08,53,2809,"2",170.54,29083.8916,9038.62,170.54,0,0,29083.892,0,0,2.12,4.49,112.36,2.12,0,0,4.49,0,0
"1031","1031","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84326437,-33.05146984,"1031",65.31,53,2809,"1",164.16,26948.5056,8700.48,-164.16,-164.16,-164.16,-26948.506,-26948.506,-26948.506,2.15,4.62,113.95,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1032","1032","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84319352,-33.05148194,"1032",68.46,53,2809,"1",168.27,28314.7929,8918.31,-168.27,-168.27,-168.27,-28314.793,-28314.793,-28314.793,2.15,4.62,113.95,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1033","1033","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84312267,-33.05149403,"1033",65.86,53,2809,"1",160.55,25776.3025,8509.15,-160.55,-160.55,-160.55,-25776.303,-25776.303,-25776.303,2.15,4.62,113.95,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1034","1034","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84305181,-33.05150613,"1034",68.63,53,2809,"1",165.07,27248.1049,8748.71,-165.07,-165.07,-165.07,-27248.105,-27248.105,-27248.105,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1035","1035","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84298096,-33.05151823,"1035",69.38,53,2809,"1",161.72,26153.3584,8571.16,-161.72,-161.72,-161.72,-26153.358,-26153.358,-26153.358,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1036","1036","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84291011,-33.05153032,"1036",67.12,53,2809,"1",166.18,27615.7924,8807.54,-166.18,-166.18,-166.18,-27615.792,-27615.792,-27615.792,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1037","1037","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84283926,-33.05154242,"1037",69.44,53,2809,"1",167.53,28066.3009,8879.09,-167.53,-167.53,-167.53,-28066.301,-28066.301,-28066.301,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1038","1038","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.8427684,-33.05155451,"1038",70.38,53,2809,"1",164.93,27201.9049,8741.29,-164.93,-164.93,-164.93,-27201.905,-27201.905,-27201.905,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1039","1039","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84269755,-33.05156661,"1039",67.15,53,2809,"1",171.83,29525.5489,9106.99,-171.83,-171.83,-171.83,-29525.549,-29525.549,-29525.549,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1040","1040","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.8426267,-33.05157871,"1040",71.74,53,2809,"1",174.7,30520.09,9259.1,-174.7,-174.7,-174.7,-30520.09,-30520.09,-30520.09,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1041","1041","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84255584,-33.0515908,"1041",75.22,53,2809,"1",178.71,31937.2641,9471.63,-178.71,-178.71,-178.71,-31937.264,-31937.264,-31937.264,2.17,4.71,115.01,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1042","1042","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84248499,-33.0516029,"1042",76.11,53,2809,"1",172.34,29701.0756,9134.02,-172.34,-172.34,-172.34,-29701.076,-29701.076,-29701.076,2.14,4.58,113.42,-2.14,-2.14,-2.14,-4.58,-4.58,-4.58
"1043","1043","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84241414,-33.05161499,"1043",76.73,53,2809,"1",171.29,29340.2641,9078.37,-171.29,-171.29,-171.29,-29340.264,-29340.264,-29340.264,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1044","1044","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84234328,-33.05162709,"1044",74.8,53,2809,"1",170.98,29234.1604,9061.94,-170.98,-170.98,-170.98,-29234.16,-29234.16,-29234.16,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1045","1045","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84227243,-33.05163918,"1045",75.72,53,2809,"1",166.39,27685.6321,8818.67,-166.39,-166.39,-166.39,-27685.632,-27685.632,-27685.632,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1046","1046","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84220158,-33.05165128,"1046",75.33,53,2809,"1",167.98,28217.2804,8902.94,-167.98,-167.98,-167.98,-28217.28,-28217.28,-28217.28,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1047","1047","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84213073,-33.05166338,"1047",72.35,53,2809,"1",171.17,29299.1689,9072.01,-171.17,-171.17,-171.17,-29299.169,-29299.169,-29299.169,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1048","1048","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84205987,-33.05167547,"1048",69.33,53,2809,"1",169.95,28883.0025,9007.35,-169.95,-169.95,-169.95,-28883.002,-28883.002,-28883.002,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1049","1049","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84198902,-33.05168757,"1049",68.89,53,2809,"1",172.3,29687.29,9131.9,-172.3,-172.3,-172.3,-29687.29,-29687.29,-29687.29,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1050","1050","-1","-1","-1","-53","-53","-53","-2809","-2809","-2809",-63.84191817,-33.05169966,"1050",71.43,53,2809,"1",174.31,30383.9761,9238.43,-174.31,-174.31,-174.31,-30383.976,-30383.976,-30383.976,2.12,4.49,112.36,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1051","1051","0","0","1","0","0","29","0","0","841",-63.84870561,-33.05047864,"1051",72.55,29,841,"4",173.85,30223.8225,5041.65,0,0,173.85,0,0,30223.822,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1052","1052","0","0","1","0","0","29","0","0","841",-63.84863476,-33.05049074,"1052",73.97,29,841,"4",172.78,29852.9284,5010.62,0,0,172.78,0,0,29852.928,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1053","1053","0","0","1","0","0","29","0","0","841",-63.84856391,-33.05050284,"1053",69.34,29,841,"4",167.38,28016.0644,4854.02,0,0,167.38,0,0,28016.064,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1054","1054","0","0","1","0","0","29","0","0","841",-63.84849306,-33.05051494,"1054",70.22,29,841,"4",173.4,30067.56,5028.6,0,0,173.4,0,0,30067.56,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1055","1055","0","0","1","0","0","29","0","0","841",-63.8484222,-33.05052704,"1055",65.92,29,841,"4",167.5,28056.25,4857.5,0,0,167.5,0,0,28056.25,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1056","1056","0","0","1","0","0","29","0","0","841",-63.84835135,-33.05053914,"1056",60.99,29,841,"4",170.29,28998.6841,4938.41,0,0,170.29,0,0,28998.684,2.19,4.8,63.51,0,0,2.19,0,0,4.8
"1057","1057","0","0","1","0","0","29","0","0","841",-63.8482805,-33.05055124,"1057",62.36,29,841,"4",173.47,30091.8409,5030.63,0,0,173.47,0,0,30091.841,2.19,4.8,63.51,0,0,2.19,0,0,4.8
"1058","1058","0","0","1","0","0","29","0","0","841",-63.84820965,-33.05056334,"1058",62.82,29,841,"4",172.88,29887.4944,5013.52,0,0,172.88,0,0,29887.494,2.19,4.8,63.51,0,0,2.19,0,0,4.8
"1059","1059","0","0","1","0","0","29","0","0","841",-63.8481388,-33.05057543,"1059",67.18,29,841,"4",177.75,31595.0625,5154.75,0,0,177.75,0,0,31595.063,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1060","1060","0","0","1","0","0","29","0","0","841",-63.84806795,-33.05058753,"1060",63.58,29,841,"4",175.82,30912.6724,5098.78,0,0,175.82,0,0,30912.672,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1061","1061","0","0","1","0","0","29","0","0","841",-63.8479971,-33.05059963,"1061",58.81,29,841,"4",174.52,30457.2304,5061.08,0,0,174.52,0,0,30457.23,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1062","1062","0","0","1","0","0","29","0","0","841",-63.84792625,-33.05061173,"1062",62.99,29,841,"4",169.54,28743.8116,4916.66,0,0,169.54,0,0,28743.812,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1063","1063","0","0","1","0","0","29","0","0","841",-63.84785539,-33.05062383,"1063",59.08,29,841,"4",175.52,30807.2704,5090.08,0,0,175.52,0,0,30807.27,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1064","1064","0","0","1","0","0","29","0","0","841",-63.84778454,-33.05063593,"1064",58.39,29,841,"4",174.18,30338.6724,5051.22,0,0,174.18,0,0,30338.672,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1065","1065","0","0","1","0","0","29","0","0","841",-63.84771369,-33.05064803,"1065",57.63,29,841,"4",175.26,30716.0676,5082.54,0,0,175.26,0,0,30716.068,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1066","1066","0","0","1","0","0","29","0","0","841",-63.84764284,-33.05066013,"1066",57.96,29,841,"4",174.05,30293.4025,5047.45,0,0,174.05,0,0,30293.403,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1067","1067","0","0","1","0","0","29","0","0","841",-63.84757199,-33.05067223,"1067",60.45,29,841,"4",174.43,30425.8249,5058.47,0,0,174.43,0,0,30425.825,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1068","1068","0","0","1","0","0","29","0","0","841",-63.84750114,-33.05068432,"1068",56.88,29,841,"4",175.36,30751.1296,5085.44,0,0,175.36,0,0,30751.13,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1069","1069","0","0","1","0","0","29","0","0","841",-63.84743028,-33.05069642,"1069",55.21,29,841,"4",174.93,30600.5049,5072.97,0,0,174.93,0,0,30600.505,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1070","1070","0","0","1","0","0","29","0","0","841",-63.84735943,-33.05070852,"1070",56.48,29,841,"4",176.57,31176.9649,5120.53,0,0,176.57,0,0,31176.965,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1071","1071","0","0","1","0","0","29","0","0","841",-63.84728858,-33.05072062,"1071",52.79,29,841,"4",178.82,31976.5924,5185.78,0,0,178.82,0,0,31976.592,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1072","1072","0","0","1","0","0","29","0","0","841",-63.84721773,-33.05073272,"1072",50.86,29,841,"4",172.96,29915.1616,5015.84,0,0,172.96,0,0,29915.162,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1073","1073","0","0","1","0","0","29","0","0","841",-63.84714688,-33.05074482,"1073",48.02,29,841,"4",174.97,30614.5009,5074.13,0,0,174.97,0,0,30614.501,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1074","1074","0","0","1","0","0","29","0","0","841",-63.84707603,-33.05075692,"1074",55.1,29,841,"4",175.74,30884.5476,5096.46,0,0,175.74,0,0,30884.548,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1075","1075","0","0","1","0","0","29","0","0","841",-63.84700518,-33.05076901,"1075",56.1,29,841,"4",174.68,30513.1024,5065.72,0,0,174.68,0,0,30513.102,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1076","1076","0","0","1","0","0","29","0","0","841",-63.84693432,-33.05078111,"1076",52.91,29,841,"4",175.17,30684.5289,5079.93,0,0,175.17,0,0,30684.529,2.21,4.88,64.09,0,0,2.21,0,0,4.88
"1077","1077","0","0","1","0","0","29","0","0","841",-63.84686347,-33.05079321,"1077",53.69,29,841,"4",176.62,31194.6244,5121.98,0,0,176.62,0,0,31194.624,2.19,4.8,63.51,0,0,2.19,0,0,4.8
"1078","1078","0","0","1","0","0","29","0","0","841",-63.84679262,-33.05080531,"1078",54.71,29,841,"4",179.17,32101.8889,5195.93,0,0,179.17,0,0,32101.889,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1079","1079","0","0","1","0","0","29","0","0","841",-63.84672177,-33.05081741,"1079",56.89,29,841,"4",176.05,30993.6025,5105.45,0,0,176.05,0,0,30993.603,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1080","1080","0","0","1","0","0","29","0","0","841",-63.84665092,-33.05082951,"1080",52.56,29,841,"4",180.98,32753.7604,5248.42,0,0,180.98,0,0,32753.76,2.18,4.75,63.22,0,0,2.18,0,0,4.75
"1081","1081","0","1","0","0","29","0","0","841","0",-63.84658006,-33.0508416,"1081",49.98,29,841,"3",176.98,31321.9204,5132.42,0,176.98,0,0,31321.92,0,2.18,4.75,63.22,0,2.18,0,0,4.75,0
"1082","1082","0","1","0","0","29","0","0","841","0",-63.84650921,-33.0508537,"1082",52.85,29,841,"3",166.9,27855.61,4840.1,0,166.9,0,0,27855.61,0,2.18,4.75,63.22,0,2.18,0,0,4.75,0
"1083","1083","0","1","0","0","29","0","0","841","0",-63.84643836,-33.0508658,"1083",49.26,29,841,"3",166.89,27852.2721,4839.81,0,166.89,0,0,27852.272,0,2.18,4.75,63.22,0,2.18,0,0,4.75,0
"1084","1084","0","1","0","0","29","0","0","841","0",-63.84636751,-33.0508779,"1084",49.94,29,841,"3",167.17,27945.8089,4847.93,0,167.17,0,0,27945.809,0,2.18,4.75,63.22,0,2.18,0,0,4.75,0
"1085","1085","0","1","0","0","29","0","0","841","0",-63.84629666,-33.05089,"1085",50.91,29,841,"3",169.58,28757.3764,4917.82,0,169.58,0,0,28757.376,0,2.18,4.75,63.22,0,2.18,0,0,4.75,0
"1086","1086","0","1","0","0","29","0","0","841","0",-63.84622581,-33.05090209,"1086",50.31,29,841,"3",165.6,27423.36,4802.4,0,165.6,0,0,27423.36,0,2.17,4.71,62.93,0,2.17,0,0,4.71,0
"1087","1087","0","1","0","0","29","0","0","841","0",-63.84615495,-33.05091419,"1087",51.43,29,841,"3",177.35,31453.0225,5143.15,0,177.35,0,0,31453.022,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1088","1088","0","1","0","0","29","0","0","841","0",-63.8460841,-33.05092629,"1088",46.35,29,841,"3",186.49,34778.5201,5408.21,0,186.49,0,0,34778.52,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1089","1089","0","1","0","0","29","0","0","841","0",-63.84601325,-33.05093839,"1089",52.42,29,841,"3",184.48,34032.8704,5349.92,0,184.48,0,0,34032.87,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1090","1090","0","1","0","0","29","0","0","841","0",-63.8459424,-33.05095049,"1090",44.13,29,841,"3",186.76,34879.2976,5416.04,0,186.76,0,0,34879.298,0,2.13,4.54,61.77,0,2.13,0,0,4.54,0
"1091","1091","0","1","0","0","29","0","0","841","0",-63.84587155,-33.05096258,"1091",41.73,29,841,"3",189.8,36024.04,5504.2,0,189.8,0,0,36024.04,0,2.1,4.41,60.9,0,2.1,0,0,4.41,0
"1092","1092","0","1","0","0","29","0","0","841","0",-63.84580069,-33.05097468,"1092",41.12,29,841,"3",192.48,37048.5504,5581.92,0,192.48,0,0,37048.55,0,2.1,4.41,60.9,0,2.1,0,0,4.41,0
"1093","1093","0","1","0","0","29","0","0","841","0",-63.84572984,-33.05098678,"1093",47.14,29,841,"3",193.95,37616.6025,5624.55,0,193.95,0,0,37616.603,0,2.1,4.41,60.9,0,2.1,0,0,4.41,0
"1094","1094","0","1","0","0","29","0","0","841","0",-63.84565899,-33.05099888,"1094",48.89,29,841,"3",200.29,40116.0841,5808.41,0,200.29,0,0,40116.084,0,2.1,4.41,60.9,0,2.1,0,0,4.41,0
"1095","1095","0","1","0","0","29","0","0","841","0",-63.84558814,-33.05101097,"1095",56.44,29,841,"3",191.05,36500.1025,5540.45,0,191.05,0,0,36500.103,0,2.12,4.49,61.48,0,2.12,0,0,4.49,0
"1096","1096","0","1","0","0","29","0","0","841","0",-63.84551729,-33.05102307,"1096",47.74,29,841,"3",176.81,31261.7761,5127.49,0,176.81,0,0,31261.776,0,2.12,4.49,61.48,0,2.12,0,0,4.49,0
"1097","1097","0","1","0","0","29","0","0","841","0",-63.84544643,-33.05103517,"1097",46.84,29,841,"3",179.18,32105.4724,5196.22,0,179.18,0,0,32105.472,0,2.12,4.49,61.48,0,2.12,0,0,4.49,0
"1098","1098","0","1","0","0","29","0","0","841","0",-63.84537558,-33.05104727,"1098",48.16,29,841,"3",183.57,33697.9449,5323.53,0,183.57,0,0,33697.945,0,2.12,4.49,61.48,0,2.12,0,0,4.49,0
"1099","1099","0","1","0","0","29","0","0","841","0",-63.84530473,-33.05105936,"1099",47.54,29,841,"3",186.04,34610.8816,5395.16,0,186.04,0,0,34610.882,0,2.13,4.54,61.77,0,2.13,0,0,4.54,0
"1100","1100","0","1","0","0","29","0","0","841","0",-63.84523388,-33.05107146,"1100",47.68,29,841,"3",184.07,33881.7649,5338.03,0,184.07,0,0,33881.765,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1101","1101","0","1","0","0","29","0","0","841","0",-63.84516303,-33.05108356,"1101",52.9,29,841,"3",186.19,34666.7161,5399.51,0,186.19,0,0,34666.716,0,2.15,4.62,62.35,0,2.15,0,0,4.62,0
"1102","1102","1","0","0","29","0","0","841","0","0",-63.84509217,-33.05109566,"1102",55.22,29,841,"2",187.55,35175.0025,5438.95,187.55,0,0,35175.003,0,0,2.15,4.62,62.35,2.15,0,0,4.62,0,0
"1103","1103","1","0","0","29","0","0","841","0","0",-63.84502132,-33.05110775,"1103",57.73,29,841,"2",188.36,35479.4896,5462.44,188.36,0,0,35479.49,0,0,2.15,4.62,62.35,2.15,0,0,4.62,0,0
"1104","1104","1","0","0","29","0","0","841","0","0",-63.84495047,-33.05111985,"1104",59.33,29,841,"2",182.94,33467.0436,5305.26,182.94,0,0,33467.044,0,0,2.22,4.93,64.38,2.22,0,0,4.93,0,0
"1105","1105","1","0","0","29","0","0","841","0","0",-63.84487962,-33.05113195,"1105",57.51,29,841,"2",177.93,31659.0849,5159.97,177.93,0,0,31659.085,0,0,2.22,4.93,64.38,2.22,0,0,4.93,0,0
"1106","1106","1","0","0","29","0","0","841","0","0",-63.84480876,-33.05114404,"1106",62.29,29,841,"2",177.02,31336.0804,5133.58,177.02,0,0,31336.08,0,0,2.22,4.93,64.38,2.22,0,0,4.93,0,0
"1107","1107","1","0","0","29","0","0","841","0","0",-63.84473791,-33.05115614,"1107",65.61,29,841,"2",174.93,30600.5049,5072.97,174.93,0,0,30600.505,0,0,2.21,4.88,64.09,2.21,0,0,4.88,0,0
"1108","1108","1","0","0","29","0","0","841","0","0",-63.84466706,-33.05116824,"1108",68.18,29,841,"2",171.09,29271.7881,4961.61,171.09,0,0,29271.788,0,0,2.16,4.67,62.64,2.16,0,0,4.67,0,0
"1109","1109","1","0","0","29","0","0","841","0","0",-63.84459621,-33.05118034,"1109",67.78,29,841,"2",169.59,28760.7681,4918.11,169.59,0,0,28760.768,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1110","1110","1","0","0","29","0","0","841","0","0",-63.84452535,-33.05119243,"1110",62.01,29,841,"2",168.14,28271.0596,4876.06,168.14,0,0,28271.06,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1111","1111","1","0","0","29","0","0","841","0","0",-63.8444545,-33.05120453,"1111",59.58,29,841,"2",166.98,27882.3204,4842.42,166.98,0,0,27882.32,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1112","1112","1","0","0","29","0","0","841","0","0",-63.84438365,-33.05121663,"1112",57.3,29,841,"2",172.69,29821.8361,5008.01,172.69,0,0,29821.836,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1113","1113","1","0","0","29","0","0","841","0","0",-63.8443128,-33.05122872,"1113",55.91,29,841,"2",174.73,30530.5729,5067.17,174.73,0,0,30530.573,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1114","1114","1","0","0","29","0","0","841","0","0",-63.84424195,-33.05124082,"1114",58.47,29,841,"2",173.96,30262.0816,5044.84,173.96,0,0,30262.082,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1115","1115","1","0","0","29","0","0","841","0","0",-63.84417109,-33.05125292,"1115",59.31,29,841,"2",173.52,30109.1904,5032.08,173.52,0,0,30109.19,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1116","1116","1","0","0","29","0","0","841","0","0",-63.84410024,-33.05126501,"1116",63.19,29,841,"2",175.56,30821.3136,5091.24,175.56,0,0,30821.314,0,0,2.17,4.71,62.93,2.17,0,0,4.71,0,0
"1117","1117","1","0","0","29","0","0","841","0","0",-63.84402939,-33.05127711,"1117",63.58,29,841,"2",173.54,30116.1316,5032.66,173.54,0,0,30116.132,0,0,2.16,4.67,62.64,2.16,0,0,4.67,0,0
"1118","1118","1","0","0","29","0","0","841","0","0",-63.84395854,-33.05128921,"1118",61.59,29,841,"2",170.61,29107.7721,4947.69,170.61,0,0,29107.772,0,0,2.15,4.62,62.35,2.15,0,0,4.62,0,0
"1119","1119","1","0","0","29","0","0","841","0","0",-63.84388768,-33.0513013,"1119",58.7,29,841,"2",166.78,27815.5684,4836.62,166.78,0,0,27815.568,0,0,2.15,4.62,62.35,2.15,0,0,4.62,0,0
"1120","1120","1","0","0","29","0","0","841","0","0",-63.84381683,-33.0513134,"1120",59.43,29,841,"2",174.74,30534.0676,5067.46,174.74,0,0,30534.068,0,0,2.15,4.62,62.35,2.15,0,0,4.62,0,0
"1121","1121","1","0","0","29","0","0","841","0","0",-63.84374598,-33.0513255,"1121",61.51,29,841,"2",170.7,29138.49,4950.3,170.7,0,0,29138.49,0,0,2.13,4.54,61.77,2.13,0,0,4.54,0,0
"1122","1122","1","0","0","29","0","0","841","0","0",-63.84367512,-33.05133759,"1122",57.07,29,841,"2",169.36,28682.8096,4911.44,169.36,0,0,28682.81,0,0,2.12,4.49,61.48,2.12,0,0,4.49,0,0
"1123","1123","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84360427,-33.05134969,"1123",61.8,29,841,"1",166.93,27865.6249,4840.97,-166.93,-166.93,-166.93,-27865.625,-27865.625,-27865.625,2.12,4.49,61.48,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1124","1124","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84353342,-33.05136179,"1124",60,29,841,"1",164.98,27218.4004,4784.42,-164.98,-164.98,-164.98,-27218.4,-27218.4,-27218.4,2.12,4.49,61.48,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1125","1125","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84346257,-33.05137388,"1125",59.36,29,841,"1",166.05,27572.6025,4815.45,-166.05,-166.05,-166.05,-27572.603,-27572.603,-27572.603,2.12,4.49,61.48,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
"1126","1126","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84339171,-33.05138598,"1126",55.64,29,841,"1",162.79,26500.5841,4720.91,-162.79,-162.79,-162.79,-26500.584,-26500.584,-26500.584,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1127","1127","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84332086,-33.05139808,"1127",57.97,29,841,"1",162.2,26308.84,4703.8,-162.2,-162.2,-162.2,-26308.84,-26308.84,-26308.84,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1128","1128","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84325001,-33.05141017,"1128",61.26,29,841,"1",160.98,25914.5604,4668.42,-160.98,-160.98,-160.98,-25914.56,-25914.56,-25914.56,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1129","1129","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84317916,-33.05142227,"1129",63.43,29,841,"1",162.4,26373.76,4709.6,-162.4,-162.4,-162.4,-26373.76,-26373.76,-26373.76,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1130","1130","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.8431083,-33.05143436,"1130",64.84,29,841,"1",156,24336,4524,-156,-156,-156,-24336,-24336,-24336,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1131","1131","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84303745,-33.05144646,"1131",65.19,29,841,"1",155.98,24329.7604,4523.42,-155.98,-155.98,-155.98,-24329.76,-24329.76,-24329.76,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1132","1132","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.8429666,-33.05145856,"1132",65.87,29,841,"1",160.79,25853.4241,4662.91,-160.79,-160.79,-160.79,-25853.424,-25853.424,-25853.424,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1133","1133","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84289574,-33.05147065,"1133",65.4,29,841,"1",167.41,28026.1081,4854.89,-167.41,-167.41,-167.41,-28026.108,-28026.108,-28026.108,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1134","1134","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84282489,-33.05148275,"1134",65.42,29,841,"1",169.05,28577.9025,4902.45,-169.05,-169.05,-169.05,-28577.903,-28577.903,-28577.903,2.17,4.71,62.93,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1135","1135","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84275404,-33.05149485,"1135",65.68,29,841,"1",165.33,27334.0089,4794.57,-165.33,-165.33,-165.33,-27334.009,-27334.009,-27334.009,2.15,4.62,62.35,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
"1136","1136","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84268319,-33.05150694,"1136",67.09,29,841,"1",167.56,28076.3536,4859.24,-167.56,-167.56,-167.56,-28076.354,-28076.354,-28076.354,2.17,4.71,62.93,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
"1137","1137","-1","-1","-1","-29","-29","-29","-841","-841","-841",-63.84261233,-33.05151904,"1137",67.4,29,841,"1",173.39,30064.0921,5028.31,-173.39,-173.39,-173.39,-30064.092,-30064.092,-30064.092,2.17,4.71,62.93,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
